Entity,Code,Year,"Labor force participation rate, female (% of female population ages 15+) (national estimate)"
Uganda,UGA,2011,77.85
Uganda,UGA,2012,65.721
Uganda,UGA,2013,83.75
Uganda,UGA,2014,75.254
Uganda,UGA,2017,69.242
Uganda,UGA,2019,74.545
Uganda,UGA,2021,74.53
Ukraine,UKR,1970,47.31
Ukraine,UKR,1979,48.79
Ukraine,UKR,1989,53.52
Ukraine,UKR,1995,64.9
Ukraine,UKR,1998,64.37
Ukraine,UKR,1999,54.03
Ukraine,UKR,2001,58.01
Ukraine,UKR,2002,58.07
Ukraine,UKR,2003,57.88
Ukraine,UKR,2004,57.647
Ukraine,UKR,2005,57.031
Ukraine,UKR,2006,56.769
Ukraine,UKR,2007,57.115
Ukraine,UKR,2008,57.546
Ukraine,UKR,2009,58.12
Ukraine,UKR,2011,58.5
Ukraine,UKR,2012,58.6
Ukraine,UKR,2014,56.13
Ukraine,UKR,2015,56.2
Ukraine,UKR,2016,55.89
Ukraine,UKR,2017,55.67
Ukraine,UKR,2018,56.753
Ukraine,UKR,2019,49.245
Ukraine,UKR,2020,48.128
Ukraine,UKR,2021,47.768
United Arab Emirates,ARE,1975,10.15
United Arab Emirates,ARE,1980,15.82
United Arab Emirates,ARE,1995,31.33
United Arab Emirates,ARE,2005,37.77
United Arab Emirates,ARE,2008,41.82
United Arab Emirates,ARE,2009,42.07
United Arab Emirates,ARE,2016,51.21
United Arab Emirates,ARE,2017,52.824
United Arab Emirates,ARE,2018,52.753
United Arab Emirates,ARE,2019,57.623
United Arab Emirates,ARE,2020,61.826
United Arab Emirates,ARE,2021,52.567
United Arab Emirates,ARE,2022,55.315
United Arab Emirates,ARE,2023,54.477
United Kingdom,GBR,1961,37.57
United Kingdom,GBR,1966,41.94
United Kingdom,GBR,1971,42.57
United Kingdom,GBR,1978,35.38
United Kingdom,GBR,1979,35.92
United Kingdom,GBR,1980,35.92
United Kingdom,GBR,1981,44.54
United Kingdom,GBR,1983,45.645
United Kingdom,GBR,1984,47.153
United Kingdom,GBR,1985,48.698
United Kingdom,GBR,1986,49.163
United Kingdom,GBR,1987,49.971
United Kingdom,GBR,1988,50.626
United Kingdom,GBR,1989,52.093
United Kingdom,GBR,1990,52.444
United Kingdom,GBR,1991,52.27
United Kingdom,GBR,1992,52.385
United Kingdom,GBR,1993,52.468
United Kingdom,GBR,1994,52.5
United Kingdom,GBR,1995,52.463
United Kingdom,GBR,1996,52.889
United Kingdom,GBR,1997,53.302
United Kingdom,GBR,1998,53.325
United Kingdom,GBR,1999,53.784
United Kingdom,GBR,2000,54.191
United Kingdom,GBR,2001,54.08
United Kingdom,GBR,2002,54.638
United Kingdom,GBR,2003,54.552
United Kingdom,GBR,2004,54.932
United Kingdom,GBR,2005,55.28
United Kingdom,GBR,2006,55.79
United Kingdom,GBR,2007,55.553
United Kingdom,GBR,2008,55.843
United Kingdom,GBR,2009,55.99
United Kingdom,GBR,2010,55.905
United Kingdom,GBR,2011,56.052
United Kingdom,GBR,2012,56.289
United Kingdom,GBR,2013,56.637
United Kingdom,GBR,2014,56.902
United Kingdom,GBR,2015,57.065
United Kingdom,GBR,2016,57.424
United Kingdom,GBR,2017,57.61
United Kingdom,GBR,2018,57.864
United Kingdom,GBR,2019,58.43
United Kingdom,GBR,2020,58.634
United Kingdom,GBR,2021,58.363
United Kingdom,GBR,2022,58.155
United Kingdom,GBR,2023,58.108
United States,USA,1960,37.7
United States,USA,1961,38.1
United States,USA,1962,37.9
United States,USA,1963,38.3
United States,USA,1964,38.7
United States,USA,1965,39.3
United States,USA,1966,40.3
United States,USA,1967,41.1
United States,USA,1968,41.6
United States,USA,1969,42.7
United States,USA,1970,43.3
United States,USA,1971,43.4
United States,USA,1972,43.9
United States,USA,1973,44.7
United States,USA,1974,45.7
United States,USA,1975,46.3
United States,USA,1976,47.3
United States,USA,1977,48.4
United States,USA,1978,50
United States,USA,1979,50.9
United States,USA,1980,51.5
United States,USA,1981,52.1
United States,USA,1982,52.6
United States,USA,1983,52.9
United States,USA,1984,53.6
United States,USA,1985,54.5
United States,USA,1986,55.3
United States,USA,1987,56
United States,USA,1988,56.6
United States,USA,1989,57.4
United States,USA,1990,57.5
United States,USA,1991,57.4
United States,USA,1992,57.8
United States,USA,1993,57.9
United States,USA,1994,58.862
United States,USA,1995,59.048
United States,USA,1996,59.343
United States,USA,1997,59.898
United States,USA,1998,59.847
United States,USA,1999,60.034
United States,USA,2000,59.942
United States,USA,2001,59.787
United States,USA,2002,59.622
United States,USA,2003,59.505
United States,USA,2004,59.164
United States,USA,2005,59.255
United States,USA,2006,59.363
United States,USA,2007,59.308
United States,USA,2008,59.471
United States,USA,2009,59.195
United States,USA,2010,58.623
United States,USA,2011,58.104
United States,USA,2012,57.684
United States,USA,2013,57.206
United States,USA,2014,56.974
United States,USA,2015,56.677
United States,USA,2016,56.801
United States,USA,2017,57.035
United States,USA,2018,57.078
United States,USA,2019,57.429
United States,USA,2020,56.201
United States,USA,2021,56.091
United States,USA,2022,56.788
United States,USA,2023,57.332
United States Virgin Islands,VIR,1960,24.56
United States Virgin Islands,VIR,1970,31.5
United States Virgin Islands,VIR,1980,52.46
United States Virgin Islands,VIR,1990,59.47
Upper-middle-income countries,,1982,66.7271
Upper-middle-income countries,,1990,63.44637
Upper-middle-income countries,,2000,60.475143
Upper-middle-income countries,,2010,56.334538
Uruguay,URY,1963,27.14
Uruguay,URY,1975,29.31
Uruguay,URY,1984,40.87
Uruguay,URY,1985,32.51
Uruguay,URY,1990,37.88
Uruguay,URY,1991,43.78
Uruguay,URY,1992,44.95
Uruguay,URY,1993,43.97
Uruguay,URY,1994,45.46
Uruguay,URY,1995,46.72
Uruguay,URY,1996,47.11
Uruguay,URY,1998,49.631
Uruguay,URY,1999,48.796
Uruguay,URY,2000,49.338
Uruguay,URY,2001,51.626
Uruguay,URY,2002,49.966
Uruguay,URY,2003,49.684
Uruguay,URY,2004,49.435
Uruguay,URY,2005,50.25
Uruguay,URY,2006,51.912
Uruguay,URY,2007,53.776
Uruguay,URY,2008,54.74
Uruguay,URY,2009,55.393
Uruguay,URY,2010,55.084
Uruguay,URY,2011,56.902
Uruguay,URY,2012,56.62
Uruguay,URY,2013,55.425
Uruguay,URY,2014,56.933
Uruguay,URY,2015,56.314
Uruguay,URY,2016,56.35
Uruguay,URY,2017,56.068
Uruguay,URY,2018,55.96
Uruguay,URY,2019,56.004
Uruguay,URY,2020,54.234
Uruguay,URY,2021,56.029
Uruguay,URY,2022,55.653
Uruguay,URY,2023,57.264
Uzbekistan,UZB,2002,32.74
Uzbekistan,UZB,2003,33.22
Uzbekistan,UZB,2004,37.2
Uzbekistan,UZB,2005,37.52
Uzbekistan,UZB,2006,38.12
Uzbekistan,UZB,2009,67.46
Uzbekistan,UZB,2010,66.57
Uzbekistan,UZB,2011,64.87
Uzbekistan,UZB,2012,65.29
Uzbekistan,UZB,2013,66.28
Uzbekistan,UZB,2014,67.09
Uzbekistan,UZB,2015,67.87
Uzbekistan,UZB,2016,68.58
Uzbekistan,UZB,2017,69.87
Uzbekistan,UZB,2019,67.6
Uzbekistan,UZB,2020,39.919
Vanuatu,VUT,1979,78.12
Vanuatu,VUT,1989,79.33
Vanuatu,VUT,1999,37.69
Vanuatu,VUT,2006,73.961
Vanuatu,VUT,2009,60.195
Vanuatu,VUT,2010,58.093
Vanuatu,VUT,2019,53.93
Vanuatu,VUT,2020,37.906
Venezuela,VEN,1961,20.22
Venezuela,VEN,1971,22.64
Venezuela,VEN,1975,17.31
Venezuela,VEN,1977,29.95
Venezuela,VEN,1979,29.86
Venezuela,VEN,1981,29.64
Venezuela,VEN,1982,29.1
Venezuela,VEN,1983,29.21
Venezuela,VEN,1984,30.96
Venezuela,VEN,1985,30.69
Venezuela,VEN,1986,30.88
Venezuela,VEN,1987,31.35
Venezuela,VEN,1988,32.14
Venezuela,VEN,1989,34.83
Venezuela,VEN,1990,37.29
Venezuela,VEN,1991,38.83
Venezuela,VEN,1992,37.94
Venezuela,VEN,1993,36.17
Venezuela,VEN,1994,37.3
Venezuela,VEN,1995,41.18
Venezuela,VEN,1996,43.3
Venezuela,VEN,1997,46.19
Venezuela,VEN,1998,47.6
Venezuela,VEN,2001,52.5
Venezuela,VEN,2002,54.73
Venezuela,VEN,2005,49.326
Venezuela,VEN,2006,49.907
Venezuela,VEN,2007,49.614
Venezuela,VEN,2008,49.623
Venezuela,VEN,2009,49.894
Venezuela,VEN,2010,49.488
Venezuela,VEN,2011,49.531
Venezuela,VEN,2012,49.38
Venezuela,VEN,2016,47.745
Venezuela,VEN,2017,53.637
Venezuela,VEN,2020,47.25
Vietnam,VNM,1989,73.57
Vietnam,VNM,1996,72.6
Vietnam,VNM,1997,70.8
Vietnam,VNM,1998,70.3
Vietnam,VNM,1999,70.4
Vietnam,VNM,2000,68.8
Vietnam,VNM,2001,69.6
Vietnam,VNM,2002,69
Vietnam,VNM,2003,68.5
Vietnam,VNM,2004,67.6
Vietnam,VNM,2007,70.534
Vietnam,VNM,2009,71.493
Vietnam,VNM,2010,71.574
Vietnam,VNM,2011,71.574
Vietnam,VNM,2012,71.75
Vietnam,VNM,2013,72.648
Vietnam,VNM,2014,72.696
Vietnam,VNM,2015,72.491
Vietnam,VNM,2016,71.953
Vietnam,VNM,2017,71.441
Vietnam,VNM,2018,70.448
Vietnam,VNM,2019,70.472
Vietnam,VNM,2020,67.86
Vietnam,VNM,2021,68.202
Vietnam,VNM,2022,69.137
Vietnam,VNM,2023,67.924
World,OWID_WRL,2000,50.372604
World,OWID_WRL,2010,48.602486
World,OWID_WRL,2019,43.802254
Yemen,YEM,1973,9.44
Yemen,YEM,1994,16.87
Yemen,YEM,1999,21.8
Yemen,YEM,2004,9.6
Yemen,YEM,2005,10.8
Yemen,YEM,2006,10.6
Yemen,YEM,2007,10.4
Yemen,YEM,2008,10.2
Yemen,YEM,2009,9.93
Yemen,YEM,2010,9.97
Yemen,YEM,2014,6.037
Zambia,ZMB,1969,16.43
Zambia,ZMB,1980,39.01
Zambia,ZMB,1990,31.91
Zambia,ZMB,1991,55.8
Zambia,ZMB,1998,57
Zambia,ZMB,2000,44.93
Zambia,ZMB,2010,59.1
Zambia,ZMB,2015,44.539
Zambia,ZMB,2017,56.478
Zambia,ZMB,2018,52.279
Zambia,ZMB,2019,52.334
Zambia,ZMB,2020,54.618
Zambia,ZMB,2021,54.104
Zambia,ZMB,2022,53.966
Zimbabwe,ZWE,1982,48.08
Zimbabwe,ZWE,1987,66.23
Zimbabwe,ZWE,1997,67.57
Zimbabwe,ZWE,1999,64.5
Zimbabwe,ZWE,2004,77.46
Zimbabwe,ZWE,2011,77.47
Zimbabwe,ZWE,2012,58.1
Zimbabwe,ZWE,2014,80.253
Zimbabwe,ZWE,2019,60.691
Zimbabwe,ZWE,2021,60.014
Zimbabwe,ZWE,2022,59.708
Zimbabwe,ZWE,2023,62.099
